date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-02-11,2043.0,,,,,,,,,,,,2038.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,1.0,0.0,,,,,2.0,,,,,,,,,,,20.0,,11.0,,,0.0,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,1.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,0.0,0.0,,,0.0,,,0.0,,,1.0,,,,,,,,,,,0.0,1.0,1.0,2022.0,,,,,,1.0,,,,
2020-02-12,418.0,,,,,,,,,,,,377.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,372.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,6.0,,1.0,,,0.0,,40.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,1.0,0.0,372.0,,,,,,0.0,,,,
2020-02-13,15152.0,,0.0,,,,,,,,,,15150.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,15133.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,18.0,,3.0,,,0.0,,0.0,,,,,,0.0,,5.0,,,,,,,,,,,,,,,,,1.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,8.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,1.0,1.0,15133.0,,,,,,1.0,,,,
2020-02-14,6528.0,,1.0,,,,,,,,,,6483.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,6460.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,23.0,,3.0,,,0.0,,43.0,,,,,,0.0,,10.0,,,,,,,,,,,,,,,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,9.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,1.0,0.0,6461.0,,,,,,0.0,,,,
2020-02-15,2143.0,,0.0,,,,,,,,,,2075.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2055.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,1.0,,,,0.0,1.0,,,,,0.0,,,,,,,,,,,17.0,,0.0,,,0.0,,67.0,,,,,,0.0,,11.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,5.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,1.0,,,,,,,,,,,0.0,0.0,0.0,2059.0,,,,,,0.0,,,,
2020-02-16,2183.0,,0.0,,,,,,,,,,2113.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2099.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,14.0,,1.0,,,0.0,,70.0,,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,0.0,0.0,,,0.0,,,2.0,,,0.0,,,,,,,,,,,1.0,0.0,0.0,2099.0,,,,,,0.0,,,,
2020-02-17,2035.0,,0.0,,,,,,,,,,1934.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,,1918.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,17.0,,3.0,,,0.0,,99.0,,,,,,0.0,,7.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,0.0,0.0,,,0.0,,,2.0,,,1.0,,,,,,,,,,,0.0,1.0,0.0,1919.0,,,,,,0.0,,,,
2020-02-18,1882.0,,0.0,,,,,,,,,,1794.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,1775.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,19.0,,2.0,,,0.0,,88.0,,,,,,0.0,,12.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,1775.0,,,,,,0.0,,,,
2020-02-19,500.0,,0.0,,,,,,,,,,420.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,407.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,12.0,,1.0,,,0.0,,79.0,2.0,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,2.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,1.0,,,0.0,,,,,,,,,,,0.0,1.0,0.0,407.0,,,,,,0.0,,,,
2020-02-20,561.0,,0.0,,,,,,,,,,545.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,,453.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,2.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,92.0,,5.0,,,0.0,,13.0,3.0,,,,,0.0,,10.0,,,,,,,,,,,,,,,,,3.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,73.0,,0.0,0.0,,,0.0,,,1.0,,,0.0,,,,,,,,,,,0.0,2.0,0.0,453.0,,,,,,0.0,,,,
2020-02-21,630.0,,0.0,,,,,,,,,,608.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,2.0,,,,,,473.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,18.0,17.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,143.0,,0.0,,,0.0,,0.0,13.0,,,,1.0,17.0,,17.0,,,,,,,,,,1.0,,,,,,,14.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,100.0,,0.0,0.0,,,0.0,,,2.0,,,0.0,,,,,,,,,,,0.0,1.0,2.0,473.0,,,,,,0.0,,,,
2020-02-22,1762.0,,0.0,,,,,,,,,,1719.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,,1450.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,42.0,42.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,302.0,,1.0,,,0.0,,0.0,10.0,,,,0.0,42.0,,25.0,,,,,,,,,,0.0,,,,,,,10.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,229.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,4.0,0.0,0.0,1450.0,,,,,,0.0,,,,
2020-02-23,382.0,,0.0,,,,,,,,,,223.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,99.0,94.0,,,,1.0,0.0,,,,,0.0,,,,,,,,,,,294.0,,5.0,,,0.0,,57.0,15.0,,,,0.0,93.0,,12.0,,,,,,,,,,0.0,,,,,,0.0,15.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,4.0,,,,,,2.0,169.0,,0.0,0.0,,,0.0,,,2.0,,,0.0,,,,,,,,,,,0.0,5.0,0.0,16.0,,,,,,0.0,,,,
2020-02-24,568.0,5.0,0.0,,,,,,,,,,491.0,0.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,0.0,214.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,76.0,74.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,330.0,,5.0,,,0.0,,0.0,18.0,1.0,,,0.0,74.0,,11.0,,,,,,1.0,,,,0.0,,,,,,5.0,18.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,2.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,231.0,,0.0,0.0,,,0.0,,,2.0,,,0.0,,,,,,,,,,,0.0,2.0,0.0,215.0,,,,,,0.0,,,,
2020-02-25,854.0,0.0,1.0,,1.0,,,,,,,,743.0,0.0,2.0,,,22.0,,,,0.0,,,,,,,,,,,,,,,0.0,,3.0,,,,,0.0,508.0,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,107.0,102.0,,,,0.0,2.0,,,,,0.0,,,,,,,,,,,307.0,,5.0,,,0.0,,0.0,34.0,0.0,,,0.0,93.0,,13.0,,,,,,10.0,,,,0.0,,,,,,0.0,37.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,3.0,,,,0.0,0.0,2.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,0.0,144.0,,4.0,0.0,,,0.0,1.0,,1.0,,,2.0,,,,,,,,,,,0.0,4.0,0.0,510.0,,,,,,0.0,,,,
2020-02-26,973.0,0.0,0.0,,0.0,,,,,,,,799.0,0.0,,,,10.0,,,,0.0,,,,,,,,,1.0,,,,,,0.0,,1.0,,,,,0.0,405.0,,,,,,,2.0,,,,,,,,,,,0.0,,,,,,,158.0,153.0,,,,1.0,4.0,,,,1.0,5.0,,,1.0,,,,,,,,499.0,,7.0,,,0.0,,14.0,44.0,4.0,,,1.0,131.0,,19.0,,,,,,15.0,,,,1.0,,,,,,0.0,45.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,1.0,1.0,0.0,2.0,0.0,,,,,,,0.0,,,,1.0,0.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,284.0,,7.0,0.0,,,1.0,0.0,,1.0,,,3.0,,,,,,,,,,,0.0,3.0,0.0,415.0,,,,,,0.0,,,,
2020-02-27,1344.0,0.0,0.0,,0.0,,,,,,,,1092.0,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,2.0,,,,,0.0,433.0,,,,,,,0.0,,,,,,1.0,,,,,0.0,,,,1.0,,,249.0,235.0,,,,0.0,20.0,,,,0.0,5.0,,,2.0,,,,,,,,802.0,,1.0,,,0.0,,0.0,106.0,2.0,,,1.0,202.0,,26.0,,,,,,17.0,,,,0.0,,,,,,0.0,106.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,505.0,,2.0,0.0,,,1.0,7.0,,0.0,,,0.0,,,,,,,,,,,0.0,7.0,1.0,436.0,,,,,,0.0,,,,
2020-02-28,1424.0,0.0,1.0,,0.0,,,,,,,,1081.0,0.0,0.0,,,3.0,,,1.0,0.0,,,,,,,,,0.0,,,,,,0.0,,6.0,,,,,0.0,326.0,,,,,,,2.0,,,,,,0.0,,,,,0.0,,,,0.0,,,334.0,315.0,,,,1.0,19.0,,,,0.0,27.0,,,1.0,,,,,,,,947.0,,2.0,,1.0,0.0,,0.0,143.0,0.0,,,3.0,233.0,,18.0,,,,,,2.0,,,,0.0,,,,,,0.0,146.0,,0.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,0.0,5.0,,1.0,,,1.0,7.0,,0.0,5.0,1.0,0.0,2.0,,,,,,,0.0,,,,2.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,571.0,,17.0,0.0,,,8.0,0.0,,2.0,,,1.0,,,,,,,,,,,6.0,12.0,0.0,331.0,,,,,,0.0,,,,
2020-02-29,1871.0,0.0,0.0,,0.0,,,,,,,,1492.0,10.0,2.0,,,5.0,,,0.0,0.0,,,,,,,,,1.0,,,,,,0.0,,5.0,,,,,0.0,427.0,,,,,,,1.0,,,,,,2.0,,,,,0.0,,,,0.0,,,352.0,326.0,,,,3.0,43.0,,,,0.0,13.0,,,0.0,,,,,,,,1222.0,,1.0,,0.0,0.0,,0.0,205.0,6.0,1.0,,0.0,240.0,,9.0,,,,,,0.0,,,,2.0,,,,,,0.0,207.0,1.0,0.0,,,4.0,,,,,,,3.0,,,1.0,,,,,,,,,0.0,4.0,,0.0,,,0.0,16.0,,0.0,9.0,10.0,2.0,0.0,,,,,,,0.0,,,1.0,0.0,0.0,,,,,,,,1.0,,,,,,,9.0,,,,,,1.0,813.0,,13.0,0.0,,,3.0,10.0,,5.0,,,1.0,,,,,,,,,,,2.0,5.0,8.0,442.0,,,,,,0.0,,,,
2020-03-01,2379.0,0.0,1.0,,0.0,,,,,,1.0,,1593.0,2.0,4.0,3.0,,6.0,,,0.0,1.0,,,,,,,,,0.0,,,,,,0.0,,5.0,,,,,7.0,575.0,,,,,,,1.0,,,,3.0,,1.0,,,1.0,6.0,1.0,,,,0.0,,,756.0,708.0,,,,1.0,30.0,,,,2.0,51.0,,,3.0,,,,,,,,1392.0,,1.0,,2.0,0.0,,0.0,385.0,6.0,0.0,,1.0,566.0,,14.0,,,,,,0.0,,,,6.0,,,,,,0.0,392.0,0.0,0.0,,,0.0,,,,,,,1.0,,,0.0,,,,,,,,,0.0,8.0,,0.0,,,0.0,14.0,,0.0,4.0,2.0,0.0,0.0,,,,,,,0.0,,,2.0,0.0,0.0,,,,,,,,0.0,,,,,,,4.0,,,,,,13.0,586.0,,39.0,0.0,,,0.0,9.0,,1.0,,,0.0,,,,,,,,,,,0.0,33.0,7.0,595.0,,,,,,0.0,,,,
2020-03-02,1980.0,0.0,4.0,,2.0,1.0,,,,,0.0,,1383.0,3.0,1.0,0.0,,2.0,,,0.0,6.0,,,,,,,,,0.0,,,,,,0.0,,7.0,,,,,0.0,200.0,,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,560.0,494.0,,,,1.0,61.0,,,,0.0,33.0,,,0.0,,,,,,,,1236.0,,4.0,,3.0,2.0,2.0,0.0,523.0,7.0,0.0,,5.0,342.0,,19.0,,,,,,11.0,,,1.0,3.0,,,,,,0.0,535.0,0.0,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,1.0,,,,,0.0,6.0,,0.0,,,0.0,30.0,,0.0,6.0,3.0,0.0,1.0,,,,,,,0.0,,2.0,0.0,0.0,1.0,,,,,,,,0.0,,1.0,1.0,,,,2.0,,,,,,0.0,599.0,,36.0,0.0,,,5.0,15.0,,1.0,,,1.0,,,,,,,,,,,0.0,40.0,23.0,209.0,,,,,,0.0,,,,
2020-03-03,2612.0,0.0,3.0,,2.0,0.0,,,,1.0,0.0,,1867.0,9.0,4.0,0.0,,0.0,,,0.0,5.0,,,,,,,,,0.0,,,,,,0.0,,6.0,,,,,1.0,125.0,,,,,,,2.0,,,,2.0,,2.0,,,0.0,1.0,0.0,,,,1.0,,,704.0,614.0,,,,0.0,21.0,,,,0.0,38.0,,,0.0,,,,,,,,1631.0,,0.0,,5.0,0.0,0.0,1.0,835.0,6.0,1.0,,3.0,466.0,,20.0,1.0,,,,,0.0,,,0.0,0.0,,,,,,0.0,839.0,0.0,0.0,,,7.0,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,14.0,,0.0,,,0.0,25.0,,0.0,7.0,9.0,6.0,0.0,,,,,,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,8.0,,0.0,1.0,,,,2.0,,,,,,3.0,851.0,,45.0,0.0,,,13.0,14.0,,1.0,,,0.0,,,,,,,,,,1.0,6.0,55.0,19.0,141.0,,,,,,0.0,,,,
2020-03-04,2344.0,0.0,10.0,,7.0,0.0,,,,0.0,0.0,,1228.0,13.0,5.0,0.0,,3.0,,,5.0,10.0,,,,,,,,,2.0,,,,,,0.0,,8.0,,,,,0.0,120.0,,,,,,,1.0,,,,3.0,,4.0,,,0.0,3.0,0.0,,,,0.0,,,1045.0,908.0,1.0,,,4.0,76.0,,,,0.0,74.0,,1.0,2.0,,,,,,,,1578.0,,5.0,2.0,15.0,23.0,0.0,0.0,586.0,3.0,4.0,,0.0,587.0,,35.0,0.0,,,,,0.0,,,0.0,0.0,,,,1.0,,0.0,619.0,0.0,0.0,,,14.0,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,44.0,,2.0,,,0.0,41.0,,0.0,24.0,15.0,3.0,0.0,,,,,,,0.0,1.0,3.0,1.0,1.0,0.0,,,,,,,,0.0,,0.0,2.0,,,,0.0,,,,,,5.0,435.0,,57.0,0.0,,,30.0,34.0,,0.0,,,0.0,,,,,1.0,,,,,0.0,0.0,56.0,33.0,147.0,,,,,,0.0,,,,
2020-03-05,2740.0,0.0,3.0,,0.0,0.0,,,,0.0,0.0,,1291.0,3.0,6.0,3.0,,3.0,,,0.0,27.0,,,,,,,2.0,,0.0,,,,,,0.0,,12.0,,,,,3.0,151.0,,,,,,,0.0,,,,4.0,,0.0,,,0.0,3.0,1.0,,,,1.0,,,1348.0,1226.0,0.0,,,6.0,138.0,,,,1.0,138.0,,0.0,22.0,,,,,,,,1966.0,,0.0,0.0,8.0,2.0,0.0,0.0,591.0,0.0,0.0,,6.0,769.0,,32.0,0.0,,,,,2.0,,,0.0,3.0,,,,0.0,,0.0,603.0,0.0,0.0,,,5.0,,,,,,,0.0,,,0.0,,,,1.0,,,,,0.0,46.0,,0.0,,,0.0,89.0,,0.0,31.0,3.0,1.0,1.0,,4.0,,,,,0.0,0.0,3.0,0.0,2.0,1.0,,,,,,,,7.0,,4.0,0.0,,,,7.0,,2.0,,,1.0,6.0,467.0,,37.0,0.0,,,25.0,24.0,,2.0,,,4.0,,,,,0.0,,,,,0.0,2.0,49.0,77.0,171.0,,,,,,0.0,,,,
2020-03-06,3984.0,0.0,19.0,,5.0,0.0,,,,1.0,0.0,,2031.0,5.0,14.0,0.0,,5.0,,,0.0,59.0,,,,1.0,,,0.0,,9.0,,,,,,0.0,1.0,19.0,,,,,0.0,151.0,1.0,,,,1.0,,1.0,,,,6.0,,13.0,,,1.0,0.0,12.0,,,,7.0,,,1841.0,1613.0,0.0,,,1.0,190.0,,,,0.0,239.0,,0.0,14.0,,,,,,,,2503.0,,2.0,0.0,9.0,1.0,2.0,0.0,1234.0,5.0,12.0,,16.0,778.0,,55.0,0.0,,,,,0.0,,,0.0,6.0,,,,0.0,,1.0,1267.0,1.0,0.0,,,28.0,,,,,,,1.0,,,0.0,,,,0.0,,,,,0.0,60.0,,1.0,,,0.0,75.0,,2.0,21.0,6.0,0.0,0.0,,3.0,,,,1.0,2.0,4.0,5.0,0.0,3.0,9.0,,,,,,,,6.0,,0.0,0.0,1.0,,,13.0,1.0,5.0,,,0.0,12.0,505.0,,141.0,0.0,,,59.0,100.0,,1.0,,,1.0,,1.0,,,0.0,,,,,0.0,0.0,79.0,53.0,212.0,,,,1.0,,0.0,,,,
2020-03-07,4137.0,3.0,0.0,,0.0,0.0,,,,6.0,0.0,,1759.0,3.0,9.0,3.0,,25.0,,,0.0,60.0,,,,0.0,,,1.0,,0.0,,,,,,0.0,0.0,8.0,,,,,0.0,79.0,0.0,,,,0.0,,1.0,,,,1.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,2194.0,2036.0,0.0,,,7.0,332.0,,,,0.0,156.0,,0.0,1.0,,,,,,,,2928.0,,1.0,2.0,7.0,3.0,0.0,0.0,1076.0,14.0,0.0,,10.0,1247.0,,46.0,0.0,,,,,3.0,,,0.0,0.0,,,,0.0,,3.0,1091.0,0.0,0.0,,,10.0,,,3.0,,,,0.0,,,0.0,,,,0.0,,,,,0.0,77.0,,1.0,,,0.0,174.0,,0.0,39.0,4.0,0.0,0.0,,9.0,,,,0.0,1.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,2.0,,0.0,0.0,0.0,,,8.0,0.0,0.0,,,0.0,6.0,448.0,,100.0,0.0,,,33.0,54.0,,0.0,,,2.0,,0.0,,,0.0,,,,,0.0,16.0,55.0,166.0,115.0,,,,0.0,,2.0,,,,
2020-03-08,3798.0,0.0,40.0,,2.0,0.0,,,,4.0,0.0,,1201.0,13.0,29.0,0.0,,0.0,3.0,,0.0,31.0,,,,0.0,,,0.0,,7.0,,,4.0,,,1.0,1.0,22.0,,,,,7.0,47.0,0.0,,,,4.0,,0.0,,,,12.0,,12.0,,,3.0,1.0,34.0,,,,0.0,,,2373.0,2212.0,1.0,,,7.0,177.0,,,,9.0,107.0,,0.0,27.0,,,,,,,,2871.0,,6.0,3.0,0.0,5.0,2.0,0.0,743.0,6.0,1.0,,9.0,1492.0,,33.0,0.0,,,,,3.0,,,1.0,10.0,,,,0.0,,0.0,818.0,1.0,0.0,,,6.0,4.0,,0.0,,,,1.0,,1.0,0.0,,,,0.0,,,,,0.0,56.0,,0.0,,,0.0,146.0,,0.0,29.0,13.0,0.0,0.0,,0.0,,,1.0,5.0,4.0,6.0,10.0,7.0,6.0,4.0,,,,,,,,3.0,,6.0,0.0,0.0,,,12.0,2.0,9.0,,,2.0,25.0,273.0,,173.0,0.0,,,46.0,69.0,,0.0,,,0.0,,0.0,,,1.0,,,,,0.0,0.0,54.0,116.0,109.0,,,,0.0,,12.0,,,,
2020-03-09,4295.0,0.0,8.0,2.0,1.0,0.0,,,,0.0,0.0,,906.0,15.0,23.0,0.0,,10.0,0.0,,0.0,39.0,,,,0.0,,,0.0,,5.0,,1.0,0.0,,,0.0,0.0,24.0,,,,,0.0,36.0,0.0,,,,4.0,,0.0,,,,0.0,,55.0,,,0.0,1.0,6.0,,,,0.0,,,3256.0,3023.0,0.0,,,9.0,286.0,,,,2.0,237.0,,0.0,0.0,,,,,,,,3583.0,,1.0,2.0,8.0,4.0,13.0,0.0,595.0,0.0,2.0,,4.0,1797.0,,28.0,0.0,,,,,0.0,,,4.0,0.0,,,,0.0,,0.0,643.0,0.0,0.0,,,18.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,61.0,,0.0,,,1.0,103.0,,0.0,29.0,15.0,0.0,10.0,,3.0,,,0.0,1.0,10.0,5.0,0.0,3.0,0.0,0.0,,,,,,,,10.0,,4.0,0.0,0.0,,,0.0,2.0,0.0,,,0.0,7.0,164.0,,400.0,0.0,,,101.0,37.0,,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,0.0,147.0,75.0,69.0,,,,0.0,,0.0,,,,
