date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2022-08-01,891.528,27.013,21.516,2551.439,14.03,2279.473,0.0,2330.415,394.574,1158.968,0.0,563.597,653.633,10984.509,4478.715,228.228,307.325,2541.71,19.178,7885.786,0.0,2319.851,848.785,3.37,3192.798,207.04,2419.889,3548.721,603.675,109.873,1086.783,0.0,12496.604,1683.585,0.0,67.574,12.941,5.266,770.498,143.3,0.0,9.32,0.282,2892.357,2.758,350.156,53.777,28.641,13738.845,7559.012,13.139,2256.622,61.629,0.0,7659.538,2455.787,2.474,2584.891,0.0,0.0,270.019,320.093,0.0,1554.197,22.091,29.859,1527.83,19.14,3.599,2673.961,3793.045,0.0,0.0,340.945,0.0,4771.902,1462.657,39.347,18.477,2925.18,6273.756,27.244,1101.692,13351.216,0.0,526.068,1403.84,3.608,5.699,452.563,17.35,4396.476,353.786,4289.703,1444.924,2882.787,91.42,139.397,,709.165,294.453,937.069,1869.07,2943.063,6358.047,258.189,11456.342,479.981,988.71,5.553,0.0,4986.21,166.32,128.646,60.562,4906.374,2893.578,0.0,5.658,0.0,3608.182,2741.033,5.851,111.944,3341.564,5.754,2.533,8.576,834.31,349.371,0.531,1095.083,168.298,48.352,2835.754,1040.029,26800.259,1769.94,4521.663,1682.864,10536.102,3172.445,82.946,6.491,2.713,0.0,393.98,103.216,1300.272,5728.396,11284.617,4.318,0.0,2.919,1948.812,0.0,2271.201,250.813,7819.137,597.644,18.607,0.0,1915.591,2786.837,1.183,892.085,2038.586,214.393,517.9,2085.318,2292.282,2906.415,503.679,8.783,0.0,671.127,1173.056,9685.641,692.581,391.205,8043.93,123.135,52.377,17.613,5828.382,0.0,0.581,9589.815,1459.921,5415.024,0.0,3.58,35.78,1097.962,11303.018,0.0,490.994,39.941,1.963,27.506,543.825,4318.303,8.904,6573.113,0.0,0.0,230.609,9.692,13.448,364.94,973.193,1159.183,4281.915,524.866,0.0,4.974,73.7,888.134,1361.509,2683.699,484.175,1145.263,11.089,21.423,0.0,102.149,123.896,19661.952,0.831,0.0,6.863
2022-08-02,890.551,25.141,13.333,2389.951,14.409,2279.473,0.0,2330.415,341.253,1158.968,515.74,1850.478,659.037,10773.717,6231.363,249.95,263.422,2440.504,17.811,6980.394,0.0,2319.851,626.719,3.37,0.0,207.04,2695.165,3548.721,676.041,109.873,1070.76,0.0,19064.503,1648.197,0.0,132.976,14.134,0.0,725.666,129.813,4729.199,10.754,0.282,2921.688,2.451,350.156,33.461,28.641,12740.723,3090.235,13.814,2200.051,58.062,334.775,7659.538,1938.348,0.0,1813.589,0.0,0.0,270.019,449.142,0.0,1554.197,22.091,29.316,3753.967,14.147,3.234,2718.66,3904.653,0.0,1052.355,340.945,0.0,4284.473,1443.067,39.347,13.673,2925.18,5760.692,27.244,1101.692,25406.424,0.0,143.473,1234.258,3.608,13.298,369.717,21.062,4408.76,585.554,4269.273,1444.924,2290.14,90.589,137.016,,690.137,265.012,937.069,1869.07,2700.921,5959.114,261.019,11573.436,479.981,857.357,5.553,0.0,4898.113,0.0,164.54,66.14,5088.471,2866.8,0.0,5.658,203.454,3735.231,2820.304,7.977,109.781,3088.321,4.315,2.533,9.311,817.957,349.371,0.575,1006.951,168.298,40.117,2835.754,1211.247,29532.835,0.0,3672.138,3075.001,10280.952,3172.445,73.095,6.43,2.732,0.0,157.592,106.784,1234.455,4404.071,12576.348,4.318,0.382,3.244,1862.605,0.0,2203.375,246.029,7841.85,597.644,19.396,0.0,1708.356,1337.391,2.465,892.085,1893.268,216.859,531.498,1936.158,2285.603,2872.996,526.489,6.968,0.0,608.209,1173.056,9685.641,471.34,391.205,7153.458,65.965,48.56,17.151,5950.043,1036.076,0.581,9201.49,1392.941,5255.578,0.0,3.58,35.78,1088.36,11682.902,4.307,899.269,39.849,1.451,25.888,543.825,2672.968,8.949,6509.707,0.0,0.0,200.72,20.875,11.979,140.361,738.712,0.0,4281.915,524.866,0.0,4.571,75.614,864.303,1361.509,2561.791,477.352,562.406,10.136,39.786,0.0,102.149,129.569,15005.174,0.831,54.552,7.291
2022-08-03,856.557,27.256,17.782,2290.736,15.166,5848.979,0.0,2519.368,341.253,1158.968,515.74,1935.017,669.451,10397.018,6053.168,260.859,273.178,2341.335,16.345,6770.911,0.0,2319.851,1115.265,3.37,2538.664,207.04,2169.482,2328.848,644.497,109.873,1020.224,0.0,17699.253,1612.367,0.0,142.596,16.52,0.0,716.668,118.012,4729.199,10.754,0.282,2963.313,1.967,350.156,33.461,28.641,8395.961,3090.235,16.512,2167.548,58.24,334.775,7659.538,1918.431,0.0,1817.159,0.0,0.0,394.431,1015.888,0.0,0.0,19.702,29.044,3753.967,19.14,3.21,2419.605,3440.016,0.0,1052.355,340.945,0.0,3991.757,2141.747,39.347,26.238,3151.919,5351.684,27.244,1101.692,12055.208,0.0,143.473,1142.574,3.608,13.298,405.576,19.94,4222.039,409.188,4274.481,2191.164,2290.14,90.12,136.032,,667.709,233.346,684.636,1159.297,2612.446,5646.702,284.716,11897.013,479.981,1141.51,5.146,0.0,4734.824,0.0,164.54,63.484,4906.914,2748.033,0.0,5.658,236.189,3354.085,2851.213,8.262,106.051,3000.304,4.315,2.533,9.36,842.325,349.371,0.664,980.699,168.298,33.36,2835.754,911.625,30846.573,2911.097,3398.098,3744.439,10132.646,5211.874,63.965,6.127,2.861,0.0,0.0,112.415,1166.077,5566.304,13800.002,0.0,0.42,3.244,1713.546,0.0,1859.471,244.925,7772.488,0.0,22.317,0.0,1708.356,1337.391,2.169,892.085,1736.761,219.637,550.366,1893.416,2260.744,2837.593,564.703,5.952,0.0,524.318,1173.056,9685.641,384.767,139.395,6322.351,65.965,45.374,16.458,5963.723,1036.076,0.465,7646.945,1376.285,5196.611,0.0,3.58,35.78,1062.553,12060.258,4.307,899.269,45.438,1.451,25.888,543.825,2672.968,9.265,6435.67,0.0,5.42,204.402,24.603,14.352,140.361,781.167,482.919,4281.915,546.735,0.0,3.767,77.654,841.636,954.244,2445.379,467.557,562.406,9.126,39.786,0.0,113.315,123.662,0.0,0.831,54.552,6.617
2022-08-04,849.672,31.705,13.134,2131.711,15.767,3569.505,0.0,2519.368,341.253,1158.968,515.74,1935.017,673.969,9952.971,5669.37,274.182,273.178,2263.223,14.359,8148.527,0.0,939.093,1115.265,3.37,2538.664,207.04,2428.479,2328.848,830.671,96.567,1000.908,0.0,15084.565,1571.966,0.0,109.779,15.327,0.0,,129.813,9240.127,1.434,0.282,3052.683,2.185,254.463,27.486,28.641,5284.171,3090.235,19.389,2045.226,61.718,334.775,7659.538,1887.557,0.0,1836.199,0.0,0.0,318.822,771.568,0.0,0.0,19.702,27.144,3753.967,17.476,2.966,2372.574,3349.963,0.0,3157.064,275.337,8515.461,3729.344,2141.747,0.0,26.238,3151.919,4998.066,3.585,2968.449,12055.208,0.0,286.946,1322.187,3.608,13.298,411.758,18.99,4188.117,584.883,4292.374,2191.164,2290.14,90.22,136.664,,644.66,202.849,684.636,1159.297,2511.483,5344.064,251.823,11942.176,479.981,815.548,4.96,0.0,4483.437,0.0,164.54,64.414,5010.661,2654.769,0.0,5.658,255.272,3125.397,2952.301,7.835,104.678,2575.66,2.877,2.533,8.919,856.674,349.371,0.487,916.944,216.383,27.448,0.0,1057.158,24216.574,2911.097,3288.482,2809.874,10021.018,5211.874,56.276,5.793,2.75,0.0,0.0,111.433,1095.137,,8183.922,0.0,0.42,2.27,1753.188,0.0,1844.664,231.492,6848.375,215.239,19.332,0.0,1708.356,1337.391,2.169,892.085,1511.12,224.673,575.305,1865.862,2193.585,2800.867,602.868,5.371,0.0,356.536,1217.532,4927.782,461.72,139.395,6856.634,65.965,42.764,15.939,6034.303,1036.076,0.465,8589.642,,5061.224,0.0,3.58,15.411,1024.199,12592.566,4.307,899.269,39.071,1.451,25.888,564.585,2672.968,8.316,6393.524,0.0,5.42,201.236,23.112,16.613,140.361,1016.954,482.919,4281.915,546.735,0.0,4.381,79.871,823.312,954.244,2475.108,464.632,562.406,8.317,18.363,0.0,96.319,,0.0,1.365,54.552,6.617
2022-08-05,790.232,37.832,15.929,2034.607,16.614,3569.505,9.413,2519.368,341.253,1158.968,515.74,1935.017,603.772,9129.245,5338.036,290.305,304.886,2205.487,13.763,8876.391,0.0,1977.021,772.296,0.0,2538.664,207.04,2328.267,2328.848,874.277,96.567,946.397,0.0,11730.46,1551.912,0.0,131.889,15.088,0.0,869.551,104.525,9240.127,3.047,0.282,3155.266,2.175,254.463,29.876,0.0,5108.032,3090.235,15.021,1985.43,65.375,334.775,0.0,2205.167,0.0,1833.989,0.0,0.0,251.763,771.568,0.0,0.0,28.658,25.787,3753.967,19.14,2.723,2306.096,3223.577,0.0,3157.064,275.337,8515.461,3509.283,1834.85,0.0,26.238,3151.919,4694.695,8.932,2968.449,12055.208,0.0,286.946,917.736,0.0,13.298,417.941,17.436,4123.086,514.72,4231.483,2191.164,1807.441,89.513,137.019,,617.624,174.352,684.636,1159.297,2357.498,5069.628,257.836,12042.167,479.981,949.789,4.775,0.0,4363.355,0.0,164.54,67.468,5110.085,2525.801,0.0,1.886,255.272,3227.036,2973.392,8.947,103.725,2268.372,0.0,2.533,8.576,829.183,349.371,0.531,845.689,216.383,22.17,2978.119,861.925,19145.545,2911.097,3151.462,3123.554,9746.732,5211.874,50.59,5.217,2.344,0.0,157.592,115.95,1051.752,5566.304,7875.164,0.0,0.572,2.27,1635.115,0.0,1789.257,228.731,6318.655,215.239,22.186,0.0,1708.356,1337.391,1.578,557.608,1834.56,229.614,597.986,1851.063,2192.843,2746.643,651.405,4.573,0.0,356.536,1767.924,4927.782,346.29,139.395,6352.033,65.965,40.814,14.726,6093.533,1036.076,0.581,8293.741,960.582,5052.261,0.0,3.58,9.5,1018.828,13145.795,4.307,832.762,39.849,1.451,25.888,564.585,2672.968,8.542,6333.675,0.0,5.42,207.08,27.585,10.623,0.0,917.022,482.919,0.0,546.735,0.0,3.513,99.945,800.221,954.244,2317.802,310.128,562.406,7.335,21.423,0.0,91.196,109.108,0.0,1.365,79.48,4.167
2022-08-06,846.41,37.857,15.76,1968.464,17.081,3569.505,9.413,2519.368,0.0,1158.968,515.74,1935.017,696.613,8776.651,5338.036,296.001,346.351,2161.337,13.009,9607.806,0.0,1977.021,772.296,0.0,2538.664,207.04,2223.392,2328.848,874.277,96.567,917.667,0.0,11730.46,1543.213,0.0,131.889,13.359,0.0,862.634,96.095,9240.127,3.047,0.282,3244.025,2.34,254.463,29.876,0.0,5108.032,3090.235,14.417,1676.277,64.305,334.775,6107.095,1871.547,0.0,1833.989,0.0,0.0,395.589,771.568,0.0,0.0,31.643,22.801,3753.967,18.308,2.286,2292.757,3186.823,0.0,3157.064,275.337,8515.461,3509.283,1834.85,0.0,26.238,3151.919,4694.695,8.932,2968.449,12055.208,0.0,286.946,859.901,0.0,13.298,412.995,13.379,4128.614,514.72,4220.667,2191.164,1807.441,88.837,137.226,,605.823,154.283,684.636,1159.297,2113.769,4810.47,270.568,12084.522,479.981,1065.11,4.331,0.0,4137.78,253.93,164.54,68.929,5110.085,2392.826,0.0,1.886,255.272,3227.036,3058.845,8.895,102.313,2268.372,0.0,2.533,10.144,841.352,349.371,0.62,843.814,96.17,20.27,2978.119,1116.301,19145.545,2911.097,3151.462,3123.554,9458.093,5211.874,46.505,5.308,1.975,0.0,157.592,117.063,1051.752,5566.304,7694.267,0.0,0.572,2.27,1688.274,0.0,1789.257,218.978,6092.783,215.239,24.917,0.0,1708.356,1337.391,1.578,557.608,1938.849,232.487,616.075,1851.063,2129.767,2691.148,703.757,4.573,0.0,503.345,1084.104,4927.782,346.29,139.395,6352.033,65.965,39.496,12.012,6051.039,1036.076,0.465,8129.647,677.776,4967.821,0.0,3.58,9.5,1014.515,13761.785,4.307,832.762,43.697,1.451,25.888,564.585,2672.968,8.542,6265.204,0.0,5.42,215.253,27.585,12.657,0.0,1015.648,482.919,4761.144,546.735,0.0,3.513,103.723,780.52,954.244,2314.725,486.694,562.406,7.018,21.423,0.0,101.69,,0.0,0.534,79.48,4.167
2022-08-07,840.549,41.163,16.993,1905.839,17.816,3569.505,9.413,2519.368,149.298,927.855,515.74,1935.017,695.237,8413.743,5338.036,299.38,214.64,2151.148,12.139,10214.951,0.0,1977.021,772.296,0.0,2538.664,207.04,2200.978,2328.848,874.277,96.567,856.755,0.0,11730.46,1603.815,0.0,131.889,13.836,0.0,857.667,80.922,9240.127,3.047,0.282,3336.558,2.626,254.463,29.876,0.0,5108.032,3090.235,14.417,1627.398,65.375,334.775,6107.095,1917.002,0.0,1833.989,0.0,0.0,395.589,771.568,0.0,0.0,31.643,19.815,3753.967,20.804,2.059,2289.051,3165.063,0.0,3157.064,275.337,8515.461,3509.283,1834.85,0.0,26.238,3151.919,4694.695,8.932,2968.449,12055.208,0.0,470.273,835.747,0.0,13.298,426.596,25.723,4128.08,514.72,4172.596,2191.164,1807.441,77.22,137.495,,557.828,131.225,684.636,1159.297,2004.233,4630.991,288.96,12154.299,479.981,866.172,4.276,0.0,3969.441,497.554,164.54,80.085,5110.085,2376.978,0.0,1.886,255.272,3227.036,3078.481,9.394,96.326,4136.806,0.0,2.229,10.634,839.732,349.371,0.354,783.809,144.255,17.947,2978.119,1142.104,20757.064,2911.097,3151.462,3123.554,9305.003,5211.874,43.889,5.308,1.956,0.0,157.592,115.59,1051.752,5566.304,7424.273,0.0,0.572,4.155,1692.55,0.0,1789.257,214.194,5860.472,215.239,22.211,0.0,1708.356,1337.391,1.578,557.608,1674.851,236.485,617.305,1851.063,2097.857,2662.612,756.862,4.355,0.0,314.591,1084.104,4927.782,346.29,0.0,6352.033,65.965,37.409,13.224,6026.299,1036.076,0.349,8075.008,572.167,4961.216,0.0,3.58,29.168,942.746,13966.413,4.307,832.762,46.949,1.451,25.888,564.585,2672.968,8.542,6306.178,0.0,5.42,211.543,27.585,12.205,2638.794,977.112,482.919,4761.144,546.735,0.0,3.513,106.746,757.324,954.244,2313.56,476.442,562.406,6.786,21.423,0.0,91.832,,0.0,0.534,93.667,4.228
2022-08-08,833.419,42.671,17.801,1866.786,18.039,3569.505,9.413,2519.368,383.91,927.855,1180.735,3062.212,707.152,8076.085,7252.995,301.214,292.691,2109.035,11.829,9451.581,0.0,1683.093,1014.101,0.0,2538.664,169.977,2440.913,2328.848,1009.114,96.567,835.136,0.0,11730.46,1490.131,0.0,150.432,13.538,0.0,852.076,85.98,9240.127,3.047,0.282,3387.671,2.811,254.463,43.022,0.0,2818.225,3090.235,14.63,1631.368,61.897,334.775,6107.095,1870.404,2.858,1758.168,0.0,0.0,268.238,771.568,0.0,0.0,26.27,19.001,3753.967,20.804,2.196,2238.212,3064.449,0.0,3157.064,210.805,8515.461,3141.713,2288.666,0.0,43.976,3151.919,4487.798,6.662,1866.756,12055.208,0.0,470.273,846.339,1.515,18.997,401.866,21.666,4097.723,514.72,4144.02,2191.164,1807.441,87.95,140.141,,486.457,118.887,684.636,1159.297,1877.236,4503.191,299.924,12139.398,485.74,812.403,4.35,0.0,3867.315,497.554,299.519,75.835,5274.352,2359.673,71.992,1.886,307.383,2896.709,3076.299,10.321,104.213,4136.806,0.0,2.229,10.046,829.419,202.368,0.398,766.933,96.17,18.369,2978.119,775.042,22149.626,2911.097,1890.877,5143.932,9062.611,5211.874,41.94,4.792,1.846,0.0,157.592,111.204,912.206,5566.304,7184.17,0.0,0.801,4.155,1588.28,0.0,1818.871,211.434,5640.951,215.239,19.553,0.0,2923.958,1345.331,1.578,557.608,1639.667,242.11,616.853,1409.912,2043.314,2636.517,804.577,6.097,0.0,314.591,1084.104,4927.782,346.29,0.0,4511.725,0.0,34.525,12.589,6100.082,2454.847,0.465,7867.807,523.261,4926.308,0.0,0.0,29.168,933.778,14702.077,4.307,832.762,50.247,2.603,25.888,564.585,2672.968,9.537,6257.252,0.0,5.42,213.105,32.058,12.318,2638.794,1056.796,482.919,4761.144,546.735,0.0,3.09,110.096,739.847,954.244,2270.707,457.989,0.0,6.613,21.423,0.0,89.924,,0.0,0.772,93.667,6.434
2022-08-09,814.57,44.883,14.862,1778.83,18.284,3569.505,9.413,2519.368,383.91,927.855,664.995,1775.331,707.872,7353.401,4867.882,249.95,300.008,2121.262,10.965,11929.869,0.0,1683.093,1014.101,0.0,2538.664,169.977,1907.95,2328.848,1019.319,96.567,815.425,0.0,10837.368,1443.684,0.0,85.03,12.703,0.0,757.418,82.608,4510.928,1.613,0.282,3423.684,2.591,254.463,26.291,0.0,1526.538,2569.083,12.429,1618.714,64.305,0.0,6107.095,1575.759,2.858,1754.768,0.0,0.0,268.238,642.52,0.0,0.0,28.658,14.115,1654.52,22.469,2.221,2085.09,2800.595,0.0,2104.709,210.805,8515.461,2898.338,1691.197,33.905,30.303,3151.919,4199.924,6.662,1866.756,9923.859,0.0,470.273,885.4,1.515,5.699,464.928,19.163,4016.388,282.952,4133.605,2191.164,1769.897,87.183,141.771,,407.327,88.682,684.636,1159.297,1846.65,4130.19,284.008,12151.903,485.74,766.368,3.609,0.0,3823.547,497.554,134.98,75.304,5288.401,2306.483,71.992,1.886,118.608,2464.744,3044.299,7.603,94.777,3091.41,0.0,2.229,7.89,796.388,202.368,0.31,678.801,1418.508,17.525,2978.119,727.255,12314.106,2911.097,2438.958,4141.099,8606.53,5211.874,37.055,4.671,2.067,0.0,15365.219,112.873,847.642,5607.689,6930.568,0.0,0.42,1.885,1580.291,0.0,1753.912,205.545,5167.582,326.465,17.627,0.0,1215.601,1345.331,0.296,557.608,1677.142,241.868,624.731,1769.765,1969.478,2543.329,850.482,4.283,0.0,272.645,1484.389,4927.782,250.099,0.0,3918.077,21.988,32.272,11.319,6147.961,1418.771,0.697,7465.999,262.782,4797.053,0.0,0.0,29.92,912.326,15317.102,0.0,726.703,54.69,1.152,9.708,564.585,2491.285,9.853,6261.521,0.0,5.42,211.752,26.84,12.092,2638.794,1270.376,482.919,4761.144,546.735,0.0,1.185,113.169,727.878,954.244,2296.847,452.368,494.333,6.527,3.06,0.0,89.924,,0.0,0.772,49.606,5.331
2022-08-10,798.477,43.984,13.83,1717.964,17.972,1327.605,9.413,0.0,383.91,927.855,664.995,1803.511,709.125,6692.641,4645.725,306.428,263.422,2222.468,9.931,12458.902,0.0,1683.093,525.556,0.0,3114.925,169.977,2159.257,3770.516,1006.64,96.567,659.22,0.0,9244.948,1403.578,0.0,115.364,12.464,0.0,752.607,85.98,7915.951,1.613,0.282,3494.232,3.735,254.463,26.291,0.0,763.269,2569.083,12.748,1644.518,63.859,428.931,6107.095,1630.648,2.858,1807.469,0.0,0.0,235.911,75.774,0.0,0.0,28.658,10.586,1654.52,21.636,2.075,2013.468,2687.357,0.0,7366.483,210.805,8515.461,2725.702,1224.322,33.905,32.89,0.0,4020.675,6.662,1866.756,9923.859,0.0,470.273,880.692,1.515,5.699,415.468,23.738,3972.636,396.344,4139.747,1813.73,1769.897,84.647,140.896,,374.52,60.545,634.269,0.0,1721.558,3888.7,260.311,12156.582,485.74,568.822,2.961,0.0,3618.734,497.554,134.98,77.827,5345.678,2135.801,71.992,1.886,93.8,2490.154,3127.207,7.98,92.739,2651.324,0.0,2.229,7.645,783.6,202.368,0.266,603.796,2957.228,14.358,2978.119,568.75,7304.384,3100.221,2192.321,3800.054,8415.167,2039.429,32.543,4.004,2.399,0.0,15522.811,109.796,802.265,4445.456,6674.074,9.355,0.382,1.885,1541.507,0.0,2000.376,201.313,4732.047,326.465,16.203,0.0,1215.601,1345.331,1.282,557.608,1758.905,243.019,624.932,1703.558,1940.908,2452.126,913.123,3.702,0.0,377.509,1484.389,4927.782,250.099,0.0,3829.029,21.988,30.707,12.531,6273.842,1418.771,0.581,7874.903,0.0,4774.882,0.0,0.0,29.92,828.67,15883.473,0.0,726.703,59.499,1.152,9.708,564.585,2491.285,9.717,6256.541,0.0,5.191,213.844,29.822,10.849,2638.794,1265.151,370.748,4761.144,218.694,0.0,1.185,114.882,715.168,769.187,2285.233,425.88,494.333,6.584,3.06,0.0,92.539,,0.0,0.772,49.606,4.228
2022-08-11,791.49,43.984,14.125,1670.819,18.172,1327.605,9.413,0.0,383.91,927.855,664.995,1803.511,712.819,6615.513,4464.845,305.752,229.274,2392.278,9.557,11439.893,0.0,2426.406,792.035,0.0,3114.925,169.977,1671.859,3770.516,992.105,38.018,743.497,0.0,9189.269,1370.844,0.0,115.364,11.987,0.0,1090.41,89.352,3405.023,1.613,0.282,3585.898,3.906,142.538,26.291,10.385,5108.032,2569.083,12.961,1668.585,62.521,428.931,6107.095,1792.931,2.858,1889.92,0.0,0.0,235.911,0.0,0.0,0.0,32.24,9.5,1654.52,19.972,2.067,1949.21,2555.557,0.0,5261.773,129.064,3750.759,2585.802,1224.322,33.905,32.89,3399.49,3843.668,6.662,0.0,9923.859,0.0,374.624,908.321,1.515,5.699,425.36,25.291,3914.836,220.649,4053.753,1813.73,1769.897,81.831,137.284,,374.306,39.06,634.269,0.0,1588.21,3642.483,308.413,12167.942,485.74,654.758,2.665,0.0,3408.31,497.554,134.98,77.96,5352.162,2017.034,71.992,2.64,88.956,2871.3,3145.025,7.968,92.58,2198.885,0.0,2.229,7.057,795.917,202.368,0.354,575.669,2909.143,13.724,2978.119,423.218,7400.725,3100.221,2987.038,4322.068,8180.748,3625.651,28.886,4.914,2.566,0.0,15522.811,108.847,763.777,4445.456,6438.793,9.355,0.649,4.251,1488.437,0.0,1878.099,206.097,4672.942,111.225,15.668,0.0,1215.601,1345.331,1.38,557.608,1834.589,243.78,620.842,1674.057,1949.07,2342.864,972.613,3.702,0.0,314.591,950.676,3228.547,173.145,0.0,3858.712,21.988,29.086,12.127,6249.975,1418.771,0.465,5412.787,0.0,4731.954,0.0,0.0,32.658,848.818,16188.67,3.94,726.703,61.423,1.152,9.708,599.563,2491.285,9.808,6253.695,0.0,5.191,216.662,33.55,10.284,7963.169,1235.759,370.748,4761.144,218.694,0.0,0.0,214.953,691.548,769.187,2213.04,432.632,494.333,6.584,3.06,0.0,71.656,165.867,0.0,0.237,49.606,4.228
2022-08-12,772.926,40.531,11.087,1631.063,18.551,1327.605,0.0,0.0,501.216,927.855,664.995,1803.511,701.916,6241.145,4495.606,303.821,209.762,2593.332,9.352,10690.725,0.0,1388.479,508.284,0.0,3114.925,169.977,1335.966,3770.516,880.462,38.018,713.662,0.0,9189.269,1290.926,0.0,77.117,13.12,26.939,660.602,82.608,3405.023,3.943,0.395,3652.467,4.634,142.538,13.146,10.385,4697.041,2569.083,12.535,1635.834,56.902,428.931,10137.198,1669.336,2.858,1977.642,0.0,0.0,235.911,0.0,0.0,0.0,72.242,6.515,1654.52,20.804,2.042,1890.421,2446.791,0.0,5261.773,129.064,3750.759,2468.509,1044.755,33.905,32.89,3399.49,3727.715,1.314,1071.09,9923.859,0.0,374.624,907.817,4.474,5.699,389.501,28.226,3811.641,200.712,4055.222,1813.73,1842.302,79.297,137.872,,385.023,20.698,634.269,0.0,1479.945,3447.251,311.949,11643.754,485.74,606.145,2.092,0.0,3180.491,497.554,134.98,75.835,5316.499,1983.881,71.992,5.658,88.956,2591.793,3118.116,6.981,88.949,1868.434,0.0,2.229,6.616,796.388,202.368,0.354,564.418,14738.057,11.824,0.0,423.218,5535.217,3100.221,2822.614,3565.824,7847.459,6571.493,25.522,4.246,2.344,0.0,15444.015,105.246,730.186,4445.456,6217.397,9.355,0.496,4.251,1444.674,0.0,1818.394,209.226,4434.837,111.225,15.902,0.0,1215.601,1345.331,1.972,297.46,1830.742,242.958,619.136,1636.572,1907.885,2238.333,1036.042,3.194,0.0,314.591,1000.712,3228.547,134.668,0.0,3650.935,21.988,27.136,11.665,6230.184,1418.771,0.349,6652.271,0.0,4692.8,0.0,0.0,32.658,822.585,16457.024,3.94,587.801,60.553,1.152,9.708,599.563,2491.285,10.26,6258.298,0.0,5.191,213.3,28.331,12.996,7963.169,1290.623,370.748,4761.144,218.694,0.0,0.0,146.694,673.012,769.187,2185.587,430.327,494.333,6.671,9.181,0.0,60.703,167.059,0.0,0.237,42.512,4.779
